actor,year,polity,eu,gdppc,gdppc_log,gniam,gniam_log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOR,2018,-4,0,3492.672363,3.543157848,1.23E+11,11.08990511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYA,2018,8,0,1274.915663,3.105481457,65624125047,10.81706353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZM,2018,5,0,504.5358261,2.70289201,13635491038,10.13467078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,2018,6,0,5687.381186,3.754912337,12039722749,10.08061649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEP,2018,7,0,1161.53435,3.065032058,31521660725,10.49860909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2018,10,0,43236.88669,4.635854415,2.04E+11,11.30963017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,2018,6,0,1981.863168,3.297073667,12753914702,10.10564351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIG,2018,7,0,2125.834282,3.327529406,3.92E+11,11.59328607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIR,2018,5,0,567.3308492,2.753836399,12883751037,10.11004232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,2018,10,0,82792.84271,4.917992794,4.30E+11,11.63346846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMA,2018,-8,0,19887.57431,4.298581815,79299357290,10.89926967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,2018,7,0,1620.742596,3.209714046,3.54E+11,11.54900326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,2018,9,0,16156.07429,4.208335842,61435398261,10.78841868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAR,2018,9,0,6242.961502,3.795390657,38928717066,10.59027009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2018,9,0,6912.104623,3.839610303,2.07E+11,11.31597035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI,2018,8,0,3194.672704,3.504426371,3.95E+11,11.5965971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,2018,5,0,2584.327738,3.412347589,22394777536,10.35014675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,2018,10,1,15504.50894,4.190458016,5.38E+11,11.73078228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2018,-10,0,66264.08117,4.82127818,1.64E+11,11.21484385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROK,2018,8,0,33436.92306,4.524226306,1.69E+12,12.2278867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROM,2018,9,1,12494.42464,4.096716262,2.24E+11,11.35024802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,2018,4,0,11287.35449,4.052592165,1.51E+12,12.17897695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,2018,-3,0,768.9641303,2.885906082,9591410740,9.981882489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAF,2018,9,0,7048.508112,3.848097204,3.66E+11,11.56348109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAL,2018,8,0,4145.862351,3.617614879,24503563519,10.38922925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,2018,-10,0,24175.58312,4.383376958,7.66E+11,11.88422877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,2018,7,0,1484.227069,3.171500348,22063860510,10.3436815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEY,2018,0,0,16409.47113,4.215094584,1473008851,9.168205356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIE,2018,7,0,519.6499835,2.715710918,4039105537,9.606285201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN,2018,-2,0,66836.53851,4.82501395,3.19E+11,11.50379068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKN,2018,0,0,22548.15063,4.353110927,1028091413,9.012031732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLO,2018,10,1,19486.39368,4.289731472,1.00E+11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLU,2018,0,0,11563.87207,4.063103278,1953153618,9.290736402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,2018,10,1,26123.74713,4.417035471,51121940555,10.70860733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,2018,8,0,2450.482931,3.389251682,1526388729,9.18366515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRI,2018,6,0,4360.584742,3.639544731,94384101162,10.97489884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,2018,5,0,6730.836783,3.828069059,3437579134,9.536252705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVG,2018,0,0,8399.693967,3.924263463,878815001.2,8.943897462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA,2018,-7,0,4021.445556,3.604382193,4116848936,9.614564931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,2018,10,0,85216.64295,4.930524421,7.02E+11,11.84633711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAJ,2018,-3,0,850.6669582,2.929759564,9349340860,9.970780994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAW,2018,10,0,25825.566,4.412049848,1.34E+12,12.1271048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,2018,3,0,1011.59967,3.005008679,56491240308,10.75198111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THI,2018,-3,0,7124.558867,3.852757979,4.59E+11,11.66181269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOG,2018,-2,0,873.5551563,2.941290332,6892558793,9.838380479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,2018,0,0,4649.613513,3.667416855,495616627.2,8.695145868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRI,2018,9,0,16164.16133,4.208553176,22955323695,10.36088342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,2018,7,0,3577.16946,3.553539514,43579996417,10.63928719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,2018,-4,0,9400.836337,3.973166492,8.67E+11,11.9380191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAE,2018,-8,0,46722.26872,4.669523923,4.05E+11,11.60745502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,2018,-1,0,793.1280823,2.899343327,32026794740,10.50551348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKG,2018,8,1,43306.3083,4.636551163,2.80E+12,12.44715803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,2018,4,0,3096.5625,3.49087985,1.16E+11,11.06445799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URU,2018,10,0,19026.04961,4.279348625,60022049770,10.77831082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,2018,8,0,62823.30944,4.798120811,2.07E+13,13.31597035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,2018,0,0,3076.835315,3.488104252,928335769.8,8.967705085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,2018,-3,0,15975.72938,4.203460695,3.93E+11,11.59439255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,2018,0,0,4189.052219,3.622115774,851176548.6,8.93001965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,2018,0,0,701.7148778,2.846160685,26001536283,10.41499901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAM,2018,6,0,1475.199836,3.168850855,25035319067,10.39855313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIM,2018,4,0,2269.177012,3.355868375,23308068883,10.36750629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAB,2019,0,0,18187.77971,4.259779685,1610087309,9.206849427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,2019,-1,0,500.5229808,2.699424022,19937408348,10.2996687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2019,9,0,5396.214227,3.732089183,14933195208,10.17415274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANG,2019,-2,0,2142.238757,3.330867872,65860756145,10.81862671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,2019,9,0,9963.674231,3.99841952,5.04E+11,11.70243054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,2019,7,0,4828.504889,3.683812675,13769456401,10.1389168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUL,2019,10,0,54941.06572,4.739897079,1.39E+12,12.1430148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,2019,-10,0,25869.11291,4.412781536,36488057122,10.56215074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAR,2019,0,0,19002.96238,4.278821309,4938736915,9.693615892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN,2019,7,0,1170.965533,3.068544112,14803391430,10.17036122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFO,2019,6,0,772.1668775,2.887711168,15694924038,10.19575922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLZ,2019,0,0,6210.565543,3.793131149,2292824897,9.360370889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNG,2019,-6,0,2122.078386,3.326761422,3.66E+11,11.56348109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,2019,7,0,3472.380831,3.54062735,40542447637,10.60790996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOT,2019,8,0,6691.161051,3.825501483,16561961874,10.21911178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2019,8,0,8845.323931,3.946713742,1.95E+12,12.29003461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRU,2019,0,0,30748.32019,4.487821395,13965555086,10.1450582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUI,2019,-1,0,216.9729709,2.336405636,2752978398,9.439802804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUL,2019,9,1,9878.768872,3.994702825,66306886263,10.82155863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAM,2019,-4,0,1671.3854,3.223076604,25211727181,10.4016026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2019,10,0,46374.15275,4.666275988,1.75E+12,12.24303805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAO,2019,-5,0,1538.687912,3.187150542,39768882370,10.59954339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAP,2019,10,0,3928.309096,3.594205653,2284873026,9.358862071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDI,2019,4,0,2290.787379,3.359984782,59596171154,10.77521836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEN,2019,6,0,426.408753,2.629826111,2450838201,9.389314641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA,2019,-1,0,701.6212008,2.846102704,11171839108,10.04812467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,2019,10,0,14627.14502,4.165159567,2.82E+11,11.45024911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,2019,-7,0,10143.86021,4.006203256,1.45E+13,13.161368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,2019,7,0,6436.509215,3.808650395,3.31E+11,11.51982799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON,2019,-4,0,2288.808086,3.359609379,11035958787,10.04281007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COS,2019,10,0,12669.34116,4.102754031,61231309947,10.78697355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRO,2019,9,1,15086.21174,4.178580199,62506948262,10.7959283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,2019,-5,0,9139.415856,3.960918439,1.01E+11,11.00432137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,2019,10,1,29417.92188,4.46861199,25186927296,10.40117519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZR,2019,9,1,23664.84786,4.374103717,2.36E+11,11.372912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,2019,3,0,2876.043664,3.458795475,3031712133,9.481687962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,2019,0,0,8561.587011,3.932554275,588431420.5,8.769695855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,2019,7,0,8173.344646,3.912399812,86960618081,10.93932262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRC,2019,-3,0,575.8827813,2.760334093,45692407066,10.65984404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRV,2019,-7,0,3491.091279,3.542961204,3.20E+11,11.50514998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,2019,5,0,6233.258167,3.794715115,1.06E+11,11.02530587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,2019,-4,0,3017.258336,3.479612496,2.84E+11,11.45331834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,2019,9,1,23424.48471,4.369670046,30531362126,10.48474618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU,2019,8,NA,35077.72858,4.545031463,1.60816E+13,13.20632926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIJ,2019,2,0,5968.319557,3.775852068,5152864204,9.712048697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,2019,3,0,7523.862278,3.876440837,15577086863,10.19248624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAM,2019,4,0,722.875351,2.859063416,1768269705,9.247548506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,2019,8,0,2167.92544,3.336044342,67723204552,10.8307375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,2019,6,0,730.6114323,2.863686464,1535323244,9.186199825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRG,2019,7,0,4696.150586,3.671742014,17430289676,10.2413046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRN,2019,0,0,9887.920742,3.995104977,1095256228,9.039515731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUA,2019,8,0,4647.80734,3.667248117,76754527811,10.885104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUI,2019,4,0,1043.899886,3.01865885,12161401432,10.08498362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2019,7,0,6477.296726,3.811393793,5188244255,9.715020414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAI,2019,5,0,1345.475055,3.12887565,15710970885,10.19620302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,2019,-7,0,48359.00325,4.684477341,3.79E+11,11.57863921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HON,2019,7,0,2519.366193,3.401291297,23253764492,10.36649327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,2019,10,1,16786.21364,4.224952746,1.62E+11,11.20951501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,2019,0,0,68403.14481,4.835076069,26312240284,10.42015783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2019,9,0,2050.16379,3.311788559,2.88E+12,12.45939249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INS,2019,9,0,4151.227555,3.61817654,1.10E+12,12.04139269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,2019,6,0,44452.23256,4.647893578,3.99E+11,11.6009729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,2019,9,0,5626.170403,3.750212882,15469598625,10.18947905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,2019,-3,0,4159.671408,3.619059025,44703663301,10.65034311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,2019,10,0,40415.95676,4.606552864,5.32E+12,12.72591163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,2019,9,0,1970.080063,3.294483876,96154460826,10.98296944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUW,2019,-7,0,30666.22066,4.486660256,1.53E+11,11.18469143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYR,2019,8,0,1374.031136,3.137996574,8005335034,9.903379512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZK,2019,-6,0,9812.595536,3.991783898,1.63E+11,11.2121876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,2019,-7,0,2598.505523,3.414723644,18208820340,10.26028181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAT,2019,8,1,17945.22222,4.253948841,34123546664,10.53305416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,2019,7,0,665.8784476,2.823394958,3030841625,9.481563243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LES,2019,8,0,1094.499438,3.039215543,2788959175,9.445442157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,2019,0,0,167259.1603,5.223389912,4159688359,9.619060795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIT,2019,10,1,19598.40087,4.292220637,53299227476,10.72672091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAA,2019,-2,0,1839.962778,3.264809037,7850687507,9.894907691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,2019,9,0,6070.388054,3.783216455,12241172408,10.08782301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAD,2019,0,0,11118.52623,4.046047225,5126480987,9.709819351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAG,2019,6,0,512.2796656,2.709507117,13964679894,10.14503099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAL,2019,7,0,11132.10345,4.046577234,3.60E+11,11.5563025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAS,2019,10,0,11403.25289,4.057028756,15355647366,10.18626813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAW,2019,6,0,584.3628673,2.766682611,10359861733,10.01535396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,2019,-7,0,83183.47239,4.920037045,48450764920,10.68530064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2019,8,0,10145.15263,4.006258585,1.21E+12,12.08278537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLD,2019,9,0,4404.950422,3.643941025,11975671485,10.07829987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,2019,5,0,840.1757461,2.92437014,16927568968,10.22859459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,2019,0,1,31506.55684,4.498400944,14803157847,10.17035437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,2019,9,0,8909.653336,3.949860806,5683909680,9.754647168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MON,2019,10,0,4394.94715,3.642953657,12413802372,10.09390483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOR,2019,-4,0,3498.58252,3.543892122,1.29E+11,11.11058971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYA,2019,8,0,1295.201487,3.112337334,68859038466,10.83796095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZM,2019,5,0,508.1634038,2.706003385,14826077327,10.17102626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,2019,6,0,5126.176143,3.709793525,12897673543,10.11051138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEP,2019,7,0,1185.682318,3.073968343,35197856035,10.54651621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2019,10,0,42796.43058,4.631407548,2.15E+11,11.33243846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,2019,6,0,1905.638313,3.280040476,12503856220,10.09704397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIG,2019,7,0,2334.023543,3.368105232,4.23E+11,11.62634037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIR,2019,5,0,550.9635431,2.741122863,13862144315,10.14183042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,2019,10,0,76430.58895,4.883267206,4.41E+11,11.64443859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMA,2019,-8,0,19132.15227,4.281763829,81984219375,10.91373027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,2019,7,0,1437.165834,3.157506884,3.50E+11,11.54406804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN,2019,9,0,16472.83175,4.216768263,65475194149,10.81607679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAR,2019,9,0,5807.838814,3.764014555,38779713666,10.5886046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2019,9,0,6955.88177,3.842352192,2.22E+11,11.34635297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI,2019,8,0,3413.849067,3.533244316,4.16E+11,11.61909333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,2019,5,0,2593.775798,3.413932434,23912506186,10.3786251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,2019,10,1,15700.01358,4.195900028,5.82E+11,11.76492298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2019,-10,0,62827.39695,4.798149067,1.73E+11,11.2380461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROK,2019,8,0,31902.4169,4.503823586,1.75E+12,12.24303805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROM,2019,9,1,12957.99911,4.112537946,2.46E+11,11.39093511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,2019,4,0,11536.25879,4.06206499,1.66E+12,12.22010809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,2019,-3,0,806.1280144,2.906404014,10440182362,10.01870808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAF,2019,9,0,6688.774746,3.825346571,3.91E+11,11.59217676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAL,2019,8,0,4280.288404,3.631473033,25699419563,10.40992331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,2019,-10,0,23405.70611,4.369321748,8.30E+11,11.91907809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,2019,7,0,1462.678352,3.165148834,23419237505,10.36957275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEY,2019,0,0,16851.11976,4.226628765,1576107097,9.197585725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIE,2019,7,0,506.6069082,2.704671108,4159009862,9.61898995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN,2019,-2,0,66070.47067,4.820007401,3.36E+11,11.52633928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKN,2019,0,0,23219.40905,4.365851162,1113793910,9.046804839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLO,2019,10,1,19381.59211,4.28738945,1.05E+11,11.0211893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLU,2019,0,0,11726.67715,4.069174969,1971498535,9.294796459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,2019,10,1,26016.07868,4.415241837,54374210585,10.73539296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,2019,8,0,2398.772963,3.379989145,1610353204,9.206921142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRI,2019,6,0,4082.694048,3.610946836,92061051592,10.96407593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,2019,5,0,6690.044786,3.825429025,3612321181,9.557786358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVG,2019,0,0,8680.241982,3.938531832,906913950,8.957566082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA,2019,-7,0,3818.540425,3.581897393,4258785527,9.629285769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,2019,10,0,84121.93103,4.924909233,7.13E+11,11.85308953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAJ,2019,-3,0,889.0233718,2.948913178,9967178457,9.998572234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAW,2019,10,0,25903.168,4.413352882,1.45E+12,12.161368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAZ,2019,3,0,1050.932373,3.02157477,60295523215,10.78028507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THI,2019,-3,0,7628.576087,3.882443482,5.05E+11,11.70329138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOG,2019,-2,0,848.3048269,2.928551938,7284653761,9.862408915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,2019,0,0,4878.978188,3.688328877,537955585.7,8.730746421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRI,2019,9,0,15690.9631,4.195649601,23734486271,10.37537984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,2019,7,0,3477.844271,3.541310132,42654605689,10.62996593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,2019,-4,0,9103.012397,3.959185134,8.09E+11,11.90794852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAE,2019,-8,0,45376.17084,4.656827844,4.26E+11,11.6294096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,2019,-1,0,823.0247328,2.915412886,34749963728,10.54095436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKG,2019,8,1,42747.08046,4.630906459,2.90E+12,12.462398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,2019,4,0,3661.457764,3.563654029,1.39E+11,11.1430148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URU,2019,10,0,18098.36155,4.25763926,62288404015,10.7944072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,2019,7,0,65120.39466,4.813717024,2.17E+13,13.33645973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAN,2019,0,0,3076.589886,3.488069608,1091552689,9.038044704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,2019,-3,0,15975.72938,4.203460695,3.93E+11,11.59439255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,2019,0,0,4308.301453,3.634306083,895730626.5,8.952177424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,2019,0,0,701.7148778,2.846160685,26001536283,10.41499901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAM,2019,6,0,1268.120941,3.103160674,25612431684,10.40845081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIM,2019,4,0,1421.868596,3.152859462,22327424116,10.34883862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAB,2020,0,0,15284.77238,4.184258976,1391113540,9.143362578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,2020,-1,0,516.8667974,2.713378635,19499274523,10.29001845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,2020,9,0,5343.037704,3.727788239,14946210782,10.1745311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
